method,task_category,sample_count,assessor_calls_mean,assessor_latency_mean,duplicate_url_rate_mean,fanout_faithfulness_to_user_query_mean,fanout_overpersonalization_risk_mean,fanout_persona_field_use_mean,fanout_query_diversity_mean,fanout_query_specificity_mean,fanout_search_realism_mean,final_actionability_without_overclaiming_mean,final_citation_support_mean,final_contradiction_with_evidence_mean,final_domain_safety_mean,final_evidence_usage_quality_mean,final_groundedness_mean,final_intent_satisfaction_mean,final_missing_constraint_awareness_mean,final_non_genericness_mean,final_overpersonalization_mean,final_personalization_target_use_mean,final_safety_mean,final_specificity_mean,final_uncertainty_calibration_mean,final_unsupported_claim_risk_mean,planner_calls_mean,realized_k_mean,retrieval_constraint_coverage_mean,retrieval_disconfirming_coverage_mean,retrieval_distractor_robustness_mean,retrieval_evidence_relevance_mean,retrieval_result_persona_fit_mean,retrieval_source_quality_mean,retrieval_unsafe_or_overpersonalized_retrieval_risk_mean,search_latency_mean,synthesis_calls_mean,synthesis_latency_mean,tavily_calls_mean,total_latency_mean,total_llm_calls_mean,total_retrieved_context_size_mean,total_synthesis_context_size_mean,unique_domains_mean,unique_urls_mean,assessor_calls_sem,assessor_latency_sem,duplicate_url_rate_sem,fanout_faithfulness_to_user_query_sem,fanout_overpersonalization_risk_sem,fanout_persona_field_use_sem,fanout_query_diversity_sem,fanout_query_specificity_sem,fanout_search_realism_sem,final_actionability_without_overclaiming_sem,final_citation_support_sem,final_contradiction_with_evidence_sem,final_domain_safety_sem,final_evidence_usage_quality_sem,final_groundedness_sem,final_intent_satisfaction_sem,final_missing_constraint_awareness_sem,final_non_genericness_sem,final_overpersonalization_sem,final_personalization_target_use_sem,final_safety_sem,final_specificity_sem,final_uncertainty_calibration_sem,final_unsupported_claim_risk_sem,planner_calls_sem,realized_k_sem,retrieval_constraint_coverage_sem,retrieval_disconfirming_coverage_sem,retrieval_distractor_robustness_sem,retrieval_evidence_relevance_sem,retrieval_result_persona_fit_sem,retrieval_source_quality_sem,retrieval_unsafe_or_overpersonalized_retrieval_risk_sem,search_latency_sem,synthesis_calls_sem,synthesis_latency_sem,tavily_calls_sem,total_latency_sem,total_llm_calls_sem,total_retrieved_context_size_sem,total_synthesis_context_size_sem,unique_domains_sem,unique_urls_sem
fixed_k4,financial_concept_explanation,6,0.0000,0.0000,0.0500,5.0000,1.0000,4.6667,5.0000,5.0000,5.0000,4.1667,5.0000,1.0000,3.5000,4.8333,4.6667,3.5000,3.5000,3.8333,1.0000,3.6667,3.8333,4.1667,4.1667,1.3333,1.0000,4.0000,4.5000,5.0000,5.0000,5.0000,4.6667,4.8333,5.0000,8.5528,1.0000,14.2106,4.0000,40.5871,2.0000,17491.3333,16830.3333,17.5000,19.0000,0.0000,0.0000,0.0183,0.0000,0.0000,0.2108,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.4282,0.1667,0.2108,0.2236,0.3416,0.4014,0.0000,0.3333,0.4014,0.3073,0.3073,0.2108,0.0000,0.0000,0.3416,0.0000,0.0000,0.0000,0.2108,0.1667,0.0000,0.6233,0.0000,1.8405,0.0000,2.4737,0.0000,1553.8584,1712.9240,0.4282,0.3651
fixed_k4,financial_decision_strategy,6,0.0000,0.0000,0.0750,5.0000,1.0000,4.5000,5.0000,4.8333,5.0000,3.6667,5.0000,1.0000,2.8333,4.9667,4.8000,3.1667,3.0000,3.8333,1.0000,3.0000,3.1667,4.0000,3.1667,1.4167,1.0000,4.0000,4.0000,4.5000,5.0000,5.0000,4.1667,4.5000,5.0000,8.8953,1.0000,11.4448,4.0000,33.1641,2.0000,15399.5000,14113.3333,17.5000,18.5000,0.0000,0.0000,0.0281,0.0000,0.0000,0.2236,0.0000,0.1667,0.0000,0.2108,0.0000,0.0000,0.4773,0.0333,0.1633,0.4014,0.2582,0.4014,0.0000,0.5164,0.4773,0.3651,0.3073,0.2007,0.0000,0.0000,0.2582,0.2236,0.0000,0.0000,0.1667,0.2236,0.0000,0.5619,0.0000,0.6258,0.0000,1.8856,0.0000,1528.0512,1264.1917,0.6708,0.5627
fixed_k4,form_policy_deadline_lookup,6,0.0000,0.0000,0.0667,5.0000,1.0000,4.0000,4.5000,4.5000,5.0000,3.6000,5.0000,1.0000,2.8000,5.0000,5.0000,3.4000,3.4000,4.4000,1.0000,3.2000,2.8000,4.2000,4.0000,1.0000,1.0000,4.0000,4.5000,5.0000,5.0000,4.8333,4.5000,4.6667,5.0000,8.0561,1.0000,8.4797,4.0000,31.7069,2.0000,14327.5000,13167.6667,17.5000,18.6667,0.0000,0.0000,0.0167,0.0000,0.0000,0.5164,0.3416,0.3416,0.0000,0.4000,0.0000,0.0000,0.4899,0.0000,0.0000,0.6000,0.6000,0.6000,0.0000,0.7348,0.4899,0.5831,0.5477,0.0000,0.0000,0.0000,0.3416,0.0000,0.0000,0.1667,0.3416,0.2108,0.0000,0.4740,0.0000,0.6530,0.0000,2.9575,0.0000,865.5480,816.5555,0.2236,0.3333
fixed_k4,jurisdiction_resource_lookup,6,0.0000,0.0000,0.0167,5.0000,1.5000,4.0000,5.0000,5.0000,5.0000,3.0000,5.0000,1.0000,2.6667,4.8333,4.8333,2.6667,3.1667,3.8333,1.5000,2.8333,2.6667,3.5000,3.3333,1.1667,1.0000,4.0000,4.0000,4.3333,4.5000,4.5000,4.1667,4.3333,4.6667,10.1290,1.0000,11.2511,4.0000,36.8540,2.0000,18119.1667,17740.0000,19.0000,19.6667,0.0000,0.0000,0.0105,0.0000,0.5000,0.2582,0.0000,0.0000,0.0000,0.3651,0.0000,0.0000,0.5578,0.1667,0.1667,0.2108,0.3073,0.1667,0.5000,0.6540,0.5578,0.2236,0.4944,0.1667,0.0000,0.0000,0.3651,0.6667,0.5000,0.3416,0.3073,0.2108,0.3333,1.1530,0.0000,0.9647,0.0000,2.2252,0.0000,2041.6474,1938.2995,0.2582,0.2108
fixed_k4,legal_decision_strategy,6,0.0000,0.0000,0.0083,5.0000,1.0000,3.6667,4.6667,4.6667,5.0000,3.3333,5.0000,1.0000,2.8333,4.8333,4.8333,2.8333,2.8333,3.5000,1.0000,2.1667,3.1667,3.5000,3.0000,1.1667,1.0000,4.0000,3.5000,5.0000,5.0000,4.5000,4.1667,4.0000,5.0000,9.4003,1.0000,11.4720,4.0000,34.2207,2.0000,14897.5000,14718.6667,18.5000,19.8333,0.0000,0.0000,0.0083,0.0000,0.0000,0.2108,0.3333,0.2108,0.0000,0.4216,0.0000,0.0000,0.6009,0.1667,0.1667,0.4773,0.4773,0.4282,0.0000,0.6009,0.4773,0.4282,0.5164,0.1667,0.0000,0.0000,0.2236,0.0000,0.0000,0.2236,0.3073,0.3651,0.0000,0.9335,0.0000,0.5535,0.0000,2.9551,0.0000,498.6049,432.9157,0.5000,0.1667
fixed_k4,legal_issue_explanation,6,0.0000,0.0000,0.0333,5.0000,1.0000,4.3333,4.8333,5.0000,5.0000,3.1667,5.0000,1.0000,3.5000,5.0000,5.0000,2.6667,3.1667,3.6667,1.5000,2.3333,3.5000,3.1667,3.3333,1.0000,1.0000,4.0000,4.0000,5.0000,5.0000,4.6667,4.6667,4.5000,5.0000,9.0696,1.0000,11.6735,4.0000,35.1444,2.0000,15942.5000,15312.5000,18.3333,19.3333,0.0000,0.0000,0.0167,0.0000,0.0000,0.3333,0.1667,0.0000,0.0000,0.4014,0.0000,0.0000,0.5627,0.0000,0.0000,0.4944,0.4773,0.3333,0.5000,0.5578,0.5627,0.4014,0.4944,0.0000,0.0000,0.0000,0.3651,0.0000,0.0000,0.2108,0.2108,0.3416,0.0000,0.8647,0.0000,0.7324,0.0000,2.0634,0.0000,841.3481,894.9323,0.6146,0.3333
fixed_k4,personal_decision_strategy,6,0.0000,0.0000,0.0250,5.0000,1.0000,4.5000,4.6667,4.8333,5.0000,3.8333,5.0000,1.0000,3.8333,4.8333,4.7500,2.6667,3.5000,3.3333,1.6667,2.8333,4.5000,3.6667,4.0000,1.3333,1.0000,4.0000,3.1667,3.5000,5.0000,4.0000,3.6667,3.6667,5.0000,10.1962,1.0000,12.6645,4.0000,37.6163,2.0000,20346.5000,19739.5000,16.5000,19.5000,0.0000,0.0000,0.0112,0.0000,0.0000,0.3416,0.3333,0.1667,0.0000,0.3073,0.0000,0.0000,0.5426,0.1667,0.1708,0.2108,0.2236,0.2108,0.4216,0.5426,0.3416,0.2108,0.2582,0.2108,0.0000,0.0000,0.6540,0.8062,0.0000,0.5164,0.6146,0.6667,0.0000,0.6624,0.0000,1.1168,0.0000,3.6187,0.0000,2546.4378,2488.8114,1.0567,0.2236
fixed_k4,product_or_program_comparison,6,0.0000,0.0000,0.0333,4.6667,1.0000,3.6667,4.6667,4.6667,4.8333,4.1667,5.0000,1.0000,3.0000,4.6667,4.6667,3.3333,3.5000,4.1667,1.0000,3.5000,3.1667,4.1667,4.0000,1.3333,1.0000,4.0000,5.0000,4.8333,5.0000,5.0000,4.8333,5.0000,5.0000,9.3385,1.0000,12.0695,4.0000,37.3095,2.0000,17285.6667,16782.6667,17.0000,19.3333,0.0000,0.0000,0.0247,0.3333,0.0000,0.4216,0.3333,0.3333,0.1667,0.4014,0.0000,0.0000,0.3651,0.2108,0.2108,0.3333,0.2236,0.4773,0.0000,0.4282,0.4773,0.3073,0.4472,0.2108,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000,0.7565,0.0000,0.6241,0.0000,2.6215,0.0000,897.5264,801.4953,0.6831,0.4944
fixed_k4,shopping_product_recommendation,6,0.0000,0.0000,0.0167,4.6667,1.5000,4.0000,4.8333,4.5000,5.0000,4.0000,5.0000,1.0000,4.5000,4.6333,4.6333,2.8333,3.1667,3.5000,1.6667,2.3333,4.6667,3.8333,3.6667,1.5000,1.0000,4.0000,3.0000,3.0000,5.0000,3.3333,3.0000,3.6667,5.0000,9.6664,1.0000,15.2662,4.0000,38.9496,2.0000,22873.6667,22643.5000,16.8333,19.6667,0.0000,0.0000,0.0105,0.2108,0.5000,0.6325,0.1667,0.3416,0.0000,0.3651,0.0000,0.0000,0.5000,0.1563,0.1563,0.4773,0.6009,0.4282,0.4216,0.6146,0.3333,0.3073,0.4944,0.1826,0.0000,0.0000,0.6831,0.8944,0.0000,0.4944,0.6831,0.4216,0.0000,0.8202,0.0000,1.4859,0.0000,3.4113,0.0000,2278.1514,2387.8334,1.1081,0.2108
fixed_k4,technical_explanation,6,0.0000,0.0000,0.0250,5.0000,1.0000,4.8333,5.0000,5.0000,5.0000,4.3333,5.0000,1.0000,4.6667,5.0000,4.6667,3.0833,4.1667,3.3333,1.0000,3.0000,4.8333,3.7500,4.6667,1.3333,1.0000,4.0000,4.1667,5.0000,5.0000,4.6667,4.8333,4.8333,5.0000,8.3774,1.0000,13.1810,4.0000,34.9499,2.0000,20228.6667,19628.0000,18.1667,19.5000,0.0000,0.0000,0.0171,0.0000,0.0000,0.1667,0.0000,0.0000,0.0000,0.4216,0.0000,0.0000,0.3333,0.0000,0.2108,0.5540,0.4014,0.5578,0.0000,0.5164,0.1667,0.3594,0.2108,0.2108,0.0000,0.0000,0.3073,0.0000,0.0000,0.2108,0.1667,0.1667,0.0000,0.4273,0.0000,1.4342,0.0000,1.6104,0.0000,1408.7026,1586.6453,0.9804,0.3416
fixed_k4,travel_dining,6,0.0000,0.0000,0.0750,5.0000,1.0000,4.5000,4.8333,4.6667,4.6667,4.0000,5.0000,1.0000,3.5000,4.6667,4.6667,2.8333,3.1667,3.6667,1.8333,2.8333,3.6667,3.3333,3.8333,1.3333,1.0000,4.0000,4.3333,3.5000,5.0000,4.0000,4.1667,4.1667,5.0000,12.5155,1.0000,10.4728,4.0000,37.7824,2.0000,15132.5000,13792.8333,16.3333,18.5000,0.0000,0.0000,0.0214,0.0000,0.0000,0.2236,0.1667,0.2108,0.2108,0.2582,0.0000,0.0000,0.6708,0.2108,0.2108,0.3073,0.3073,0.3333,0.5426,0.4773,0.6146,0.3333,0.3073,0.2108,0.0000,0.0000,0.4216,0.7188,0.0000,0.2582,0.3073,0.3073,0.0000,0.7557,0.0000,0.5293,0.0000,2.8122,0.0000,1588.1993,1159.5874,0.5578,0.4282
fixed_k8,current_rule_limit_lookup,6,0.0000,0.0000,0.0833,4.3333,1.5000,4.3333,4.6667,4.5000,4.8333,3.5000,5.0000,1.0000,3.1667,5.0000,5.0000,3.1667,4.0000,4.0000,1.0000,3.6667,3.3333,4.0000,3.8333,1.0000,1.0000,8.0000,3.8333,4.6667,5.0000,4.3333,4.3333,4.8333,5.0000,8.7277,1.0000,14.9816,8.0000,39.3631,2.0000,35864.3333,31035.3333,27.3333,36.6667,0.0000,0.0000,0.0239,0.6667,0.5000,0.6667,0.3333,0.5000,0.1667,0.4282,0.0000,0.0000,0.4773,0.0000,0.0000,0.4773,0.3651,0.5164,0.0000,0.6667,0.4216,0.5164,0.4773,0.0000,0.0000,0.0000,0.6540,0.3333,0.0000,0.4944,0.4944,0.1667,0.0000,0.4971,0.0000,1.9108,0.0000,3.5262,0.0000,3058.6395,2372.0028,0.8028,0.9545
fixed_k8,financial_concept_explanation,6,0.0000,0.0000,0.1083,5.0000,1.0000,5.0000,5.0000,5.0000,5.0000,4.2500,5.0000,1.0000,3.8333,5.0000,5.0000,3.7500,3.6667,4.0833,1.0000,4.0000,3.8333,4.4167,4.5000,1.0000,1.0000,8.0000,5.0000,5.0000,5.0000,5.0000,5.0000,4.8333,5.0000,8.5528,1.0000,15.4318,8.0000,41.8083,2.0000,32967.0000,29515.0000,30.8333,35.6667,0.0000,0.0000,0.0314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1708,0.0000,0.0000,0.3073,0.0000,0.0000,0.3096,0.3333,0.4167,0.0000,0.3651,0.3073,0.2713,0.2236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1667,0.0000,0.6233,0.0000,1.6705,0.0000,2.2983,0.0000,2859.8701,3323.6345,1.7013,1.2561
fixed_k8,financial_decision_strategy,6,0.0000,0.0000,0.1042,4.8333,1.3333,4.3333,4.6667,4.6667,4.5000,3.6667,5.0000,1.0000,2.8333,4.8333,4.8333,3.5000,3.1667,4.6667,1.5000,3.5000,2.8333,4.6667,3.6667,1.1667,1.0000,8.0000,4.6667,5.0000,5.0000,5.0000,4.6667,5.0000,5.0000,8.8953,1.0000,16.2105,8.0000,37.9298,2.0000,32637.8333,29139.8333,30.6667,35.8333,0.0000,0.0000,0.0575,0.1667,0.3333,0.4944,0.3333,0.3333,0.5000,0.2108,0.0000,0.0000,0.4773,0.1667,0.1667,0.3416,0.3073,0.2108,0.5000,0.5000,0.4773,0.2108,0.2108,0.1667,0.0000,0.0000,0.2108,0.0000,0.0000,0.0000,0.2108,0.0000,0.0000,0.5619,0.0000,1.5762,0.0000,1.6208,0.0000,1971.6573,3452.5056,2.1551,2.3010
fixed_k8,form_policy_deadline_lookup,6,0.0000,0.0000,0.1167,4.5000,1.0000,4.5000,4.8333,4.6667,5.0000,3.5000,5.0000,1.0000,3.0000,5.0000,5.0000,3.3333,4.1667,4.5000,1.0000,3.6667,3.0000,4.1667,4.1667,1.0000,1.0000,8.0000,5.0000,5.0000,5.0000,4.8333,5.0000,5.0000,5.0000,8.0561,1.0000,11.2612,8.0000,34.4884,2.0000,29004.5000,24344.3333,30.6667,35.3333,0.0000,0.0000,0.0271,0.5000,0.0000,0.5000,0.1667,0.3333,0.0000,0.3416,0.0000,0.0000,0.5774,0.0000,0.0000,0.4216,0.3073,0.2236,0.0000,0.7149,0.5774,0.3073,0.4014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.0000,0.4740,0.0000,0.8827,0.0000,3.2595,0.0000,1750.9256,1329.7343,0.9888,1.0853
fixed_k8,jurisdiction_resource_lookup,6,0.0000,0.0000,0.0167,5.0000,1.3333,3.8333,5.0000,5.0000,4.8333,3.2000,5.0000,1.0000,2.6000,5.0000,5.0000,2.8000,3.2000,4.0000,1.2000,2.4000,2.6000,4.0000,3.6000,1.0000,1.0000,8.0000,4.3333,4.5000,5.0000,4.6667,5.0000,4.5000,5.0000,10.1290,1.0000,15.4134,8.0000,41.0162,2.0000,35540.3333,34807.6667,35.8333,39.3333,0.0000,0.0000,0.0083,0.0000,0.3333,0.6009,0.0000,0.0000,0.1667,0.4899,0.0000,0.0000,0.5099,0.0000,0.0000,0.3742,0.3742,0.3162,0.2000,0.4000,0.5099,0.3162,0.5099,0.0000,0.0000,0.0000,0.3333,0.5000,0.0000,0.2108,0.0000,0.2236,0.0000,1.1530,0.0000,0.7828,0.0000,1.6253,0.0000,3441.8745,3353.4365,1.0775,0.3333
fixed_k8,legal_decision_strategy,6,0.0000,0.0000,0.0042,5.0000,1.0000,4.8333,5.0000,5.0000,5.0000,4.0000,5.0000,1.0000,3.1667,5.0000,5.0000,3.5000,3.5000,4.3333,1.1667,3.1667,3.5000,4.1667,3.8333,1.0000,1.0000,8.0000,4.8333,5.0000,5.0000,4.8333,4.8333,4.6667,5.0000,9.4003,1.0000,14.1037,8.0000,36.8524,2.0000,30584.8333,30406.0000,35.8333,39.8333,0.0000,0.0000,0.0042,0.0000,0.0000,0.1667,0.0000,0.0000,0.0000,0.3651,0.0000,0.0000,0.4773,0.0000,0.0000,0.4282,0.4282,0.3333,0.1667,0.5426,0.4282,0.3073,0.3073,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.1667,0.2108,0.0000,0.9335,0.0000,1.6207,0.0000,2.6577,0.0000,1567.1997,1486.8831,0.7923,0.1667
fixed_k8,legal_issue_explanation,6,0.0000,0.0000,0.0417,5.0000,1.0000,4.6667,5.0000,5.0000,5.0000,3.1667,4.6667,1.0000,2.6667,4.8333,4.8333,2.8333,2.8333,4.0000,2.1667,2.5000,2.6667,3.8333,3.0000,1.1667,1.0000,8.0000,4.1667,5.0000,5.0000,5.0000,4.8333,4.8333,5.0000,9.0696,1.0000,16.2734,8.0000,39.7443,2.0000,32526.1667,30904.3333,33.8333,38.3333,0.0000,0.0000,0.0124,0.0000,0.0000,0.2108,0.0000,0.0000,0.0000,0.4773,0.3333,0.0000,0.5578,0.1667,0.1667,0.4773,0.5426,0.3651,0.6009,0.6708,0.5578,0.3073,0.4472,0.1667,0.0000,0.0000,0.5426,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.8647,0.0000,1.4621,0.0000,1.3059,0.0000,1328.4313,1116.6970,2.0069,0.4944
fixed_k8,personal_decision_strategy,6,0.0000,0.0000,0.0375,5.0000,1.0000,5.0000,5.0000,5.0000,5.0000,4.3333,5.0000,1.0000,4.0000,4.6667,4.6667,3.5000,3.8333,4.0000,1.6667,3.8333,4.5000,4.1667,4.5000,1.3333,1.0000,8.0000,3.5833,3.8333,5.0000,3.9167,4.1667,3.9167,5.0000,10.1962,1.0000,21.1371,8.0000,46.0890,2.0000,37934.0000,36280.0000,30.5000,38.5000,0.0000,0.0000,0.0141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,0.0000,0.0000,0.6325,0.2108,0.2108,0.4282,0.4773,0.3651,0.4216,0.7491,0.3416,0.3073,0.3416,0.2108,0.0000,0.0000,0.5540,0.7491,0.0000,0.5231,0.5426,0.5833,0.0000,0.6624,0.0000,5.3485,0.0000,5.8679,0.0000,3219.7870,3553.3032,1.3844,0.5627
fixed_k8,product_or_program_comparison,6,0.0000,0.0000,0.1000,4.5000,1.0000,4.1667,4.8333,4.8333,4.8333,4.1667,5.0000,1.0000,2.8333,5.0000,5.0000,3.5000,3.6667,4.1667,1.3333,3.6667,3.1667,4.3333,4.0000,1.0000,1.0000,8.0000,4.8333,4.8333,5.0000,5.0000,5.0000,5.0000,5.0000,9.3385,1.0000,17.0184,8.0000,42.2583,2.0000,32970.3333,29034.5000,29.6667,36.0000,0.0000,0.0000,0.0408,0.5000,0.0000,0.5426,0.1667,0.1667,0.1667,0.3073,0.0000,0.0000,0.3073,0.0000,0.0000,0.5627,0.4216,0.5426,0.3333,0.7149,0.4014,0.4216,0.2582,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.0000,0.7565,0.0000,1.6679,0.0000,2.8842,0.0000,1772.4992,1309.8677,1.9944,1.6330
fixed_k8,shopping_product_recommendation,6,0.0000,0.0000,0.0125,4.8333,1.3333,4.3333,5.0000,5.0000,5.0000,4.1667,5.0000,1.0000,4.3333,5.0000,5.0000,3.5000,3.6667,4.3333,1.6667,2.3333,4.6667,4.1667,4.0000,1.0000,1.0000,8.0000,3.1667,2.3333,5.0000,3.3333,3.5000,3.3333,5.0000,9.6664,1.0000,18.5426,8.0000,42.2260,2.0000,39799.1667,39380.8333,31.3333,39.5000,0.0000,0.0000,0.0056,0.1667,0.3333,0.4944,0.0000,0.0000,0.0000,0.3073,0.0000,0.0000,0.4944,0.0000,0.0000,0.3416,0.4944,0.2108,0.4216,0.6146,0.3333,0.3073,0.3651,0.0000,0.0000,0.0000,0.6009,0.8433,0.0000,0.4944,0.5627,0.4944,0.0000,0.8202,0.0000,1.6460,0.0000,1.7924,0.0000,3520.3503,3425.8538,2.1551,0.2236
fixed_k8,technical_explanation,6,0.0000,0.0000,0.0333,5.0000,1.0000,4.8333,5.0000,5.0000,5.0000,4.6667,5.0000,1.0000,5.0000,5.0000,5.0000,3.6667,4.3333,4.0000,1.0000,3.6667,5.0000,4.1667,4.8333,1.1667,1.0000,8.0000,4.1667,5.0000,5.0000,4.5000,4.6667,4.6667,5.0000,8.3774,1.0000,17.8738,8.0000,39.6427,2.0000,38062.3333,36518.8333,32.0000,38.6667,0.0000,0.0000,0.0124,0.0000,0.0000,0.1667,0.0000,0.0000,0.0000,0.2108,0.0000,0.0000,0.0000,0.0000,0.0000,0.4944,0.4216,0.3651,0.0000,0.4944,0.0000,0.3073,0.1667,0.1667,0.0000,0.0000,0.4014,0.0000,0.0000,0.3416,0.2108,0.2108,0.0000,0.4273,0.0000,1.5824,0.0000,2.4708,0.0000,3131.9701,2964.8941,1.8257,0.4944
fixed_k8,travel_dining,6,0.0000,0.0000,0.0708,5.0000,1.5000,4.5000,5.0000,5.0000,5.0000,3.8333,5.0000,1.0000,4.0000,4.8333,4.8333,3.0000,3.3333,3.8333,2.1667,3.0000,4.3333,3.5000,3.8333,1.1667,1.0000,8.0000,4.5000,3.1667,4.8333,4.0000,4.6667,4.5000,5.0000,12.5155,1.0000,17.9779,8.0000,45.2874,2.0000,34741.3333,32368.8333,29.5000,37.1667,0.0000,0.0000,0.0332,0.0000,0.5000,0.3416,0.0000,0.0000,0.0000,0.3073,0.0000,0.0000,0.5164,0.1667,0.1667,0.0000,0.4216,0.1667,0.5426,0.5164,0.4216,0.2236,0.4014,0.1667,0.0000,0.0000,0.2236,0.7491,0.1667,0.0000,0.2108,0.2236,0.0000,0.7557,0.0000,0.9541,0.0000,3.1633,0.0000,2221.8953,1038.0468,1.5000,1.3271
refanout_k4_t3,current_rule_limit_lookup,6,3.0000,72.7859,0.0361,4.5000,1.0000,3.8333,4.6667,4.3333,4.8333,3.5000,5.0000,1.0000,2.8333,5.0000,5.0000,2.8333,3.6667,3.8333,1.5000,3.3333,3.1667,3.8333,3.6667,1.0000,3.0000,3.8333,3.8333,3.3333,5.0000,4.0000,4.0000,4.3333,5.0000,13.2281,1.0000,10.2166,11.1667,119.2780,7.0000,19292.3333,18534.3333,15.3333,18.5000,0.9661,22.2169,0.0174,0.5000,0.0000,0.4773,0.3333,0.3333,0.1667,0.4282,0.0000,0.0000,0.4773,0.0000,0.0000,0.4773,0.5578,0.4773,0.5000,0.6146,0.4014,0.4773,0.5578,0.0000,0.9661,0.1667,0.7491,0.7601,0.0000,0.5164,0.6831,0.4216,0.0000,4.7661,0.0000,0.5569,3.6462,33.5208,1.9322,2114.9725,2305.6716,1.0853,0.9574
refanout_k4_t3,financial_concept_explanation,6,3.5000,73.1680,0.0417,5.0000,1.0000,4.6667,5.0000,5.0000,5.0000,4.1667,5.0000,1.0000,3.5000,4.8333,4.6667,3.3333,3.6667,4.0000,1.0000,4.1667,3.8333,4.0000,4.3333,1.3333,3.5000,4.0000,4.6667,4.8333,5.0000,5.0000,4.6667,4.6667,5.0000,17.3207,1.0000,10.9132,13.8333,126.5814,8.0000,16035.3333,15167.5000,17.3333,19.1667,1.1180,24.5310,0.0239,0.0000,0.0000,0.2108,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.5627,0.1667,0.2108,0.3333,0.2108,0.5164,0.0000,0.4014,0.4014,0.3651,0.3333,0.2108,1.1180,0.0000,0.3333,0.1667,0.0000,0.0000,0.3333,0.2108,0.0000,5.6014,0.0000,0.5322,4.4001,37.9363,2.2361,1074.8521,1083.5433,0.7149,0.4773
refanout_k4_t3,financial_decision_strategy,6,3.3333,78.9333,0.0000,5.0000,1.0000,4.0000,4.3333,4.5000,5.0000,4.0000,5.0000,1.0000,3.0000,4.8333,4.6667,3.6667,3.0000,4.1667,1.0000,3.5000,3.1667,4.3333,3.6667,1.3333,3.3333,3.5000,4.1667,4.6667,5.0000,5.0000,4.1667,4.1667,5.0000,16.8858,1.0000,10.9419,12.8333,129.0856,7.6667,13604.0000,13604.0000,16.5000,17.5000,1.0541,26.8075,0.0000,0.0000,0.0000,0.6325,0.6667,0.5000,0.0000,0.2582,0.0000,0.0000,0.3651,0.1667,0.2108,0.4944,0.4472,0.4014,0.0000,0.5627,0.4773,0.3333,0.2108,0.2108,1.0541,0.5000,0.3073,0.3333,0.0000,0.0000,0.3073,0.3073,0.0000,5.5276,0.0000,0.8730,4.0859,39.7694,2.1082,2341.0679,2341.0679,2.3345,2.5000
refanout_k4_t3,form_policy_deadline_lookup,6,5.1667,116.9313,0.1000,5.0000,1.0000,4.0000,4.8333,4.5000,5.0000,4.0000,5.0000,1.0000,3.3333,5.0000,4.6667,3.6667,4.0000,4.5000,1.0000,3.6667,3.3333,4.1667,4.1667,1.3333,5.1667,4.0000,4.5000,5.0000,5.0000,4.8333,4.5000,4.5000,5.0000,23.8559,1.0000,8.5787,20.1667,192.4149,11.3333,12731.5000,11376.5000,15.8333,18.0000,0.8333,19.1424,0.0719,0.0000,0.0000,0.5164,0.1667,0.3416,0.0000,0.4472,0.0000,0.0000,0.6667,0.0000,0.2108,0.4216,0.6325,0.3416,0.0000,0.7149,0.6667,0.4773,0.4773,0.2108,0.8333,0.0000,0.3416,0.0000,0.0000,0.1667,0.3416,0.2236,0.0000,3.7792,0.0000,0.4450,3.2498,30.3641,1.6667,1149.3817,1459.3605,1.4472,1.4376
refanout_k4_t3,jurisdiction_resource_lookup,6,5.6667,117.4610,0.0500,4.8333,1.0000,4.1667,5.0000,4.6667,4.8333,3.8333,5.0000,1.0000,3.0000,4.9667,4.9667,3.0000,3.1667,4.1667,1.0000,2.8333,3.0000,4.1667,3.5000,1.0833,5.6667,4.0000,4.5000,5.0000,5.0000,5.0000,4.8333,4.5000,5.0000,27.3027,1.0000,9.7064,22.3333,197.7724,12.3333,13393.8333,12565.1667,18.5000,19.0000,0.3333,12.8455,0.0183,0.1667,0.0000,0.3073,0.0000,0.2108,0.1667,0.4773,0.0000,0.0000,0.4472,0.0333,0.0333,0.3651,0.3073,0.3073,0.0000,0.6540,0.4472,0.3073,0.4282,0.0833,0.3333,0.0000,0.2236,0.0000,0.0000,0.0000,0.1667,0.2236,0.0000,1.7715,0.0000,0.7430,1.2824,18.3683,0.6667,1966.9515,1704.6292,0.3416,0.3651
